,HY_id,piscina
1670,6036154,False
1671,6036157,False
1672,6036160,True
1673,6036161,False
1674,6036163,False
1675,6036165,False
1676,6036175,False
1677,6036179,False
1678,6036184,False
1679,6036191,
1680,6036192,
1681,6036194,False
1682,6036197,False
1683,6036208,False
1684,6036211,False
1685,6036213,False
1686,6036215,False
1687,6036219,False
1688,6036228,True
1689,6036235,False
1690,6036237,False
1691,6036242,False
1692,6036245,False
1693,6036251,False
1694,6036255,False
1695,6036257,False
1696,6036272,True
1697,6036276,
1698,6036279,False
1699,6036280,False
1700,6036283,False
1701,6036287,False
1702,6036295,False
1703,6036303,False
1704,6036310,False
1705,6036315,False
1706,6036324,False
1707,6036325,False
1708,6036327,False
1709,6036330,False
1710,6036331,False
1711,6036343,False
1712,6036344,False
1713,6036345,False
1714,6036346,False
1715,6036347,False
1716,6036358,False
1717,6036359,False
1718,6036360,False
1719,6036361,False
1720,6036364,False
1721,6036366,False
1722,6036372,False
1723,6036373,False
1724,6036374,False
1725,6036375,False
1726,6036376,False
1727,6036377,False
1728,6036378,False
1729,6036390,False
1730,6036393,False
1731,6036397,False
1732,6036399,False
1733,6036400,False
1734,6036401,False
1735,6036402,False
1736,6036403,False
1737,6036404,False
1738,6036405,False
1739,6036409,False
1740,6036411,False
1741,6036412,False
1742,6036413,False
1743,6036415,False
1744,6036419,False
1745,6036422,False
1746,6036423,False
1747,6036425,True
1748,6036458,False
1749,6036472,False
1750,6036474,False
1751,6036478,False
1752,6036479,
1753,6036483,False
1754,6036485,False
1755,6036487,False
1756,6036490,False
1757,6036492,False
1758,6036494,False
1759,6036499,False
1760,6036505,False
1761,6036507,
1762,6036519,
1763,6036553,False
1764,6036578,False
1765,6036580,False
1766,6036582,False
1767,6036584,False
1768,6036587,False
1769,6036588,False
1770,6036590,False
1771,6036593,False
1772,6036597,False
1773,6036598,False
1774,6036599,False
1775,6036604,False
1776,6036605,False
1777,6036606,False
1778,6036607,
1779,6036609,False
1780,6036610,False
1781,6036611,False
1782,6036612,False
1783,6036613,False
1784,6036614,False
1785,6036618,False
1786,6036619,False
1787,6036620,False
1788,6036621,False
1789,6036622,False
1790,6036623,False
1791,6036625,True
1792,6036626,False
1793,6036628,False
1794,6036629,False
1795,6036630,False
1796,6036631,False
1797,6036632,False
1798,6036649,False
1799,6036650,False
1800,6036654,True
1801,6036655,True
1802,6036662,False
1803,6036663,False
1804,6036665,False
1805,6036667,False
1806,6036668,True
1807,6036669,False
1808,6036670,False
1809,6036671,False
1810,6036672,False
1811,6036674,False
1812,6036675,False
1813,6036677,False
1814,6036679,False
1815,6036685,False
1816,6036690,True
1817,6036695,False
1818,6036699,False
1819,6036702,False
1820,6036703,False
1821,6036704,False
1822,6036705,False
1823,6036707,True
1824,6036709,True
1825,6036710,True
1826,6036711,True
1827,6036713,True
1828,6036717,False
1829,6036718,False
1830,6036720,False
1831,6036725,False
1832,6036727,False
1833,6036728,False
1834,6036729,False
1835,6036733,False
1836,6036734,False
1837,6036735,False
1838,6036736,False
1839,6036737,False
1840,6036826,False
1841,6036830,False
1842,6036842,False
1843,6036843,False
1844,6036844,False
1845,6036845,False
1846,6036848,False
1847,6036849,False
1848,6036853,False
1849,6036854,False
1850,6036860,False
1851,6036862,False
1852,6036863,False
1853,6036867,False
1854,6036869,False
1855,6036873,False
1856,6036874,False
1857,6036875,False
1858,6036876,False
1859,6036877,False
1860,6036878,False
1861,6036879,False
1862,6036880,False
1863,6036882,False
1864,6036883,False
1865,6036884,False
1866,6036890,False
1867,6036907,False
1868,6036909,False
1869,6036910,False
1870,6036911,False
1871,6036912,False
1872,6036914,False
1873,6036915,False
1874,6036916,
1875,6036922,False
1876,6036925,False
1877,6036928,False
1878,6036929,False
1879,6036930,False
1880,6036936,False
1881,6036939,False
1882,6036940,False
1883,6036941,False
1884,6036942,False
1885,6036943,False
1886,6036944,False
1887,6036945,False
1888,6036949,True
1889,6036950,False
1890,6036952,False
1891,6036953,False
1892,6036962,False
1893,6036964,False
1894,6036967,False
1895,6036969,
1896,6037013,False
1897,6037030,False
1898,6037033,False
1899,6037035,False
1900,6037037,True
1901,6037050,False
1902,6037051,False
1903,6037053,False
1904,6037055,False
1905,6037070,
1906,6037072,False
1907,6037073,False
1908,6037074,False
1909,6037075,False
1910,6037076,True
1911,6037080,False
1912,6037082,False
1913,6037096,False
1914,6037098,False
1915,6037099,False
1916,6037105,False
1917,6037107,False
1918,6037117,False
1919,6037123,False
1920,6037124,False
1921,6037125,False
1922,6037126,False
1923,6037135,False
1924,6037138,False
1925,6037139,False
1926,6037146,False
1927,6037198,False
1928,6037219,
1929,6037226,False
1930,6037227,False
1931,6037228,False
1932,6037232,False
1933,6037243,False
1934,6037244,False
1935,6037248,False
1936,6037290,False
1937,6037291,False
1938,6037292,False
1939,6037316,False
1940,6037318,False
1941,6037325,False
1942,6037329,False
1943,6037330,False
1944,6037334,True
1945,6037338,False
1946,6037348,False
1947,6037386,True
1948,6037387,False
1949,6037391,
1950,6037396,False
1951,6037416,False
1952,6037428,False
1953,6037431,True
1954,6037432,False
1955,6037434,False
1956,6037439,False
1957,6037440,False
1958,6037441,False
1959,6037443,False
1960,6037444,False
1961,6037445,False
1962,6037447,False
1963,6037448,False
1964,6037451,False
1965,6037452,False
1966,6037453,False
1967,6037456,False
1968,6037457,False
1969,6037475,False
1970,6037486,False
1971,6037487,False
1972,6037488,False
1973,6037489,False
1974,6037491,False
1975,6037503,False
1976,6037506,False
1977,6037509,False
1978,6037510,False
1979,6037511,False
1980,6037513,False
1981,6037515,False
1982,6037516,False
1983,6037519,False
1984,6037534,
1985,6037540,False
1986,6037542,False
1987,6037553,False
1988,6037554,False
1989,6037555,False
1990,6037558,False
1991,6037560,False
1992,6037562,False
1993,6037565,False
1994,6037566,False
1995,6037568,False
1996,6037570,
1997,6037577,False
1998,6037581,False
1999,6037582,False
2000,6037590,False
2001,6037591,False
2002,6037598,False
2003,6037601,False
2004,6037604,False
2005,6037605,False
2006,6037609,False
2007,6037611,False
2008,6037612,False
2009,6037613,
2010,6037614,False
2011,6037619,False
2012,6037621,False
2013,6037622,False
2014,6037623,False
2015,6037627,True
2016,6037636,False
2017,6037638,True
2018,6037639,False
2019,6037643,False
2020,6037647,False
2021,6037651,False
2022,6037652,False
2023,6037653,False
2024,6037654,False
2025,6037655,False
2026,6037658,False
2027,6037659,
2028,6037674,
2029,6037676,False
2030,6037677,False
2031,6037687,False
2032,6037689,
2033,6037690,
2034,6037691,False
2035,6037692,True
2036,6037700,False
2037,6037708,False
2038,6037709,False
2039,6037711,False
2040,6037720,False
2041,6037724,False
2042,6037727,False
2043,6037728,False
2044,6037734,False
2045,6037741,False
2046,6037743,False
2047,6037747,
2048,6037749,
2049,6037750,
2050,6037751,False
2051,6037754,False
2052,6037755,False
2053,6037758,False
2054,6037759,False
2055,6037760,False
2056,6037761,False
2057,6037762,False
2058,6037763,False
2059,6037764,False
2060,6037765,False
2061,6037766,False
2062,6037767,False
2063,6037769,False
2064,6037770,False
2065,6037776,
2066,6037778,False
2067,6037783,False
2068,6037784,False
2069,6037796,False
2070,6037802,False
2071,6037803,False
2072,6037804,False
2073,6037805,False
2074,6037807,False
2075,6037808,False
2076,6037810,False
2077,6037811,False
2078,6037814,False
2079,6037815,False
2080,6037821,False
2081,6037822,False
2082,6037825,False
2083,6037827,False
2084,6037829,False
2085,6037833,
2086,6037834,False
2087,6037840,False
2088,6037843,False
2089,6037845,False
2090,6037854,
2091,6037858,False
2092,6037860,False
2093,6037868,
2094,6037871,
2095,6037873,True
2096,6037874,False
2097,6037882,False
2098,6037885,False
2099,6037893,
2100,6037896,False
2101,6037897,
2102,6037900,False
2103,6037902,False
2104,6037903,False
2105,6037907,False
2106,6037910,False
2107,6037915,False
2108,6037921,False
2109,6037935,True
2110,6037937,False
2111,6037947,False
2112,6037952,False
2113,6037963,False
2114,6037964,False
2115,6037965,False
2116,6037971,False
2117,6037975,False
2118,6037980,
2119,6037988,False
2120,6037989,False
2121,6037992,True
2122,6037993,False
2123,6037997,False
2124,6037999,False
2125,6038008,False
2126,6038013,False
2127,6038014,False
2128,6038022,False
2129,6038023,False
2130,6038024,False
2131,6038025,False
2132,6038026,False
2133,6038031,False
2134,6038032,
2135,6038033,False
2136,6038035,False
2137,6038036,
2138,6038037,False
2139,6038038,False
2140,6038045,False
2141,6038047,False
2142,6038049,False
2143,6038051,False
2144,6038052,False
2145,6038054,False
2146,6038055,False
2147,6038056,False
2148,6038062,False
2149,6038064,False
2150,6038065,False
2151,6038071,False
2152,6038077,False
2153,6038124,False
2154,6038125,False
2155,6038127,False
2156,6038156,False
2157,6038160,False
2158,6038161,False
2159,6038165,False
2160,6038186,False
2161,6038193,False
2162,6038198,False
2163,6038199,False
2164,6038210,False
2165,6038229,
2166,6038237,
2167,6038251,False
2168,6038274,False
2169,6038275,False
2170,6038282,False
2171,6038300,False
2172,6038311,False
2173,6038321,False
2174,6038322,False
2175,6038327,False
2176,6038328,False
2177,6038338,False
2178,6038339,False
2179,6038341,False
2180,6038342,False
2181,6038345,False
2182,6038346,False
2183,6038349,False
2184,6038350,False
2185,6038352,False
2186,6038355,False
2187,6038360,False
2188,6038376,False
2189,6038386,False
2190,6038436,False
2191,6038437,False
2192,6038442,
2193,6038464,False
2194,6038473,False
2195,6038476,False
2196,6038477,False
2197,6038482,True
2198,6038490,False
2199,6038491,False
2200,6038492,False
2201,6038495,False
2202,6038496,False
2203,6038498,False
2204,6038499,False
2205,6038500,False
2206,6038501,True
2207,6038502,True
2208,6038503,True
2209,6038509,True
2210,6038510,True
2211,6038511,True
2212,6038512,True
2213,6038514,True
2214,6038515,True
2215,6038516,True
2216,6038517,True
2217,6038518,True
2218,6038519,True
2219,6038526,False
2220,6038530,False
2221,6038531,False
2222,6038532,False
2223,6038533,False
2224,6038534,False
2225,6038535,False
2226,6038536,False
2227,6038537,False
2228,6038539,False
2229,6038561,False
2230,6038562,False
2231,6038563,False
2232,6038564,False
2233,6038565,False
2234,6038567,False
2235,6038569,False
2236,6038574,False
2237,6038575,False
2238,6038577,False
2239,6038578,False
2240,6038579,False
2241,6038580,False
2242,6038627,False
2243,6038628,False
2244,6038666,False
2245,6038668,False
2246,6038673,False
2247,6038674,False
2248,6038700,False
2249,6038704,False
2250,6038705,False
2251,6038706,False
2252,6038707,False
2253,6038731,False
2254,6038732,False
2255,6038779,False
2256,6038817,False
2257,6038819,False
2258,6038829,False
2259,6038830,
2260,6038842,False
2261,6038850,False
2262,6038873,False
2263,6038877,False
2264,6038896,False
2265,6038897,False
2266,6038899,False
2267,6038900,False
2268,6038901,False
2269,6038903,False
2270,6038904,False
2271,6038907,False
2272,6038908,False
2273,6038911,False
2274,6038912,False
2275,6038913,False
2276,6038915,False
2277,6038916,False
2278,6038920,False
2279,6038923,False
2280,6038924,False
2281,6038925,False
2282,6038926,False
2283,6038927,False
2284,6038929,False
2285,6038932,False
2286,6038934,False
2287,6038941,False
2288,6038942,False
2289,6038948,False
2290,6038949,False
2291,6038963,False
2292,6038964,False
2293,6038965,False
2294,6038966,False
2295,6038967,False
2296,6038968,False
2297,6038970,False
2298,6038971,False
2299,6038976,False
2300,6038978,False
2301,6038982,False
2302,6038983,False
2303,6038984,False
2304,6038987,False
2305,6038990,False
2306,6038994,False
2307,6038995,False
2308,6038996,False
2309,6038997,False
2310,6038998,False
2311,6038999,False
2312,6039001,False
2313,6039002,False
2314,6039004,False
2315,6039005,False
2316,6039006,False
2317,6039008,False
2318,6039009,False
2319,6039013,False
2320,6039014,
2321,6039015,False
2322,6039016,False
2323,6039018,False
2324,6039021,False
2325,6039024,False
2326,6039026,False
2327,6039027,False
2328,6039029,False
2329,6039033,False
2330,6039034,False
2331,6039036,False
2332,6039037,False
2333,6039042,False
2334,6039046,False
2335,6039052,False
2336,6039122,False
2337,6039123,False
2338,6039124,False
2339,6039125,False
2340,6039126,False
2341,6039127,False
2342,6039130,False
2343,6039131,False
2344,6039132,False
2345,6039133,False
2346,6039134,False
2347,6039135,False
2348,6039136,False
2349,6039149,False
2350,6039151,False
2351,6039153,False
2352,6039155,False
2353,6039165,False
2354,6039167,False
2355,6039170,False
2356,6039189,False
2357,6039191,False
2358,6039199,False
2359,6039201,False
2360,6039202,False
2361,6039204,False
2362,6039208,False
2363,6039234,False
2364,6039242,False
2365,6039314,False
2366,6039315,False
2367,6039316,False
2368,6039317,False
2369,6039318,False
2370,6039323,False
2371,6039328,False
2372,6039329,False
2373,6039330,False
2374,6039331,False
2375,6039332,False
2376,6039334,False
2377,6039342,False
2378,6039343,False
2379,6039344,False
2380,6039345,False
2381,6039346,False
2382,6039349,False
2383,6039386,False
2384,6039387,False
2385,6039388,False
2386,6039389,False
2387,6039390,False
2388,6039392,False
2389,6039394,False
2390,6039395,False
2391,6039396,False
2392,6039408,False
2393,6039417,False
2394,6039449,False
2395,6039450,False
2396,6039451,False
2397,6039452,False
2398,6039453,False
2399,6039454,False
2400,6039456,False
2401,6039458,False
2402,6039470,False
2403,6039474,False
2404,6039475,False
2405,6039476,True
2406,6039490,False
2407,6039508,False
2408,6039509,False
2409,6039529,False
2410,6039543,False
2411,6039544,False
2412,6039547,False
2413,6039569,False
2414,6039571,False
2415,6039572,False
2416,6039573,False
2417,6039574,False
2418,6039601,False
2419,6039606,False
2420,6039607,False
2421,6039609,False
2422,6039611,False
2423,6039612,False
2424,6039613,False
2425,6039614,False
2426,6039616,False
2427,6039619,False
2428,6039620,False
2429,6039621,False
2430,6039622,False
2431,6039623,False
2432,6039624,False
2433,6039626,False
2434,6039627,False
2435,6039629,False
2436,6039631,False
2437,6039633,False
2438,6039634,False
2439,6039636,False
2440,6039637,False
2441,6039638,False
2442,6039639,True
2443,6039640,False
2444,6039654,False
2445,6039655,False
2446,6039657,False
2447,6039658,False
2448,6039659,False
2449,6039662,False
2450,6039664,False
2451,6039665,False
2452,6039666,False
2453,6039667,False
2454,6039668,False
2455,6039670,False
2456,6039673,False
2457,6039680,False
2458,6039696,False
2459,6039705,False
2460,6039737,False
2461,6039760,False
2462,6039761,False
2463,6039762,False
2464,6039772,False
2465,6039778,False
2466,6039779,False
2467,6039780,False
2468,6039781,False
2469,6039782,False
2470,6039783,False
2471,6039792,False
2472,6039793,False
2473,6039795,False
2474,6039797,False
2475,6039800,False
2476,6039803,False
2477,6039804,False
2478,6039805,False
2479,6039806,False
2480,6039807,False
2481,6039808,False
2482,6039809,False
2483,6039817,False
2484,6039818,False
2485,6039819,False
2486,6039820,False
2487,6039821,False
2488,6039822,False
2489,6039823,False
2490,6039824,False
2491,6039825,False
2492,6039826,False
2493,6039827,False
2494,6039828,False
2495,6039829,False
2496,6039830,False
2497,6039831,False
2498,6039832,False
2499,6039834,False
2500,6039835,False
2501,6039836,False
2502,6039837,False
2503,6039845,False
2504,6039848,False
2505,6039852,False
2506,6039854,False
2507,6039861,False
2508,6039862,False
2509,6039865,False
2510,6039866,False
2511,6039867,True
2512,6039886,False
2513,6039895,False
2514,6039898,False
2515,6039903,False
2516,6039906,False
2517,6039908,False
2518,6039933,False
2519,6039935,False
2520,6039936,False
2521,6039944,False
2522,6039945,False
2523,6039946,False
2524,6039949,False
2525,6039950,False
2526,6039953,False
2527,6039963,False
2528,6039964,False
2529,6039965,False
2530,6039967,False
2531,6039969,False
2532,6039970,False
2533,6039972,False
2534,6039974,False
2535,6039975,False
2536,6039977,False
2537,6040138,
2538,6040374,False
2539,6040375,False
2540,6040390,False
2541,6040391,False
2542,6040392,True
2543,6040397,False
2544,6040403,False
2545,6040422,False
2546,6040428,False
2547,6040432,False
2548,6040434,False
2549,6040437,False
2550,6040440,False
2551,6040455,
2552,6040457,False
2553,6040458,False
2554,6040461,False
2555,6040464,False
2556,6040466,False
2557,6040469,False
2558,6040492,False
2559,6040493,False
2560,6040494,False
2561,6040495,False
2562,6040497,False
2563,6040499,False
2564,6040503,False
2565,6040513,False
2566,6040514,False
2567,6040517,False
2568,6040519,False
2569,6040522,False
2570,6040530,False
2571,6040551,False
2572,6040556,False
2573,6040558,False
2574,6040559,False
2575,6040560,False
2576,6040563,False
2577,6040566,False
2578,6040567,False
2579,6040569,False
2580,6040572,False
2581,6040584,False
2582,6040586,False
2583,6040591,False
2584,6040592,False
2585,6040597,False
2586,6040598,False
2587,6040599,False
2588,6040604,False
2589,6040607,False
2590,6040612,False
2591,6040613,False
2592,6040614,False
2593,6040618,False
2594,6040619,False
2595,6040623,False
2596,6040626,False
2597,6040634,False
2598,6040636,False
2599,6040642,False
2600,6040643,False
2601,6040644,False
2602,6040645,False
2603,6040646,False
2604,6040647,False
2605,6040648,False
2606,6040649,False
2607,6040650,False
2608,6040653,False
2609,6040654,False
2610,6040655,False
2611,6040658,False
2612,6040659,False
2613,6040660,False
2614,6040662,False
2615,6040664,False
2616,6040666,False
2617,6040670,False
2618,6040672,False
2619,6040676,False
2620,6040677,False
2621,6040678,False
2622,6040679,False
2623,6040680,False
2624,6040681,False
2625,6040682,False
2626,6040686,False
2627,6040687,False
2628,6040699,False
2629,6040767,False
2630,6040768,False
2631,6040769,False
2632,6040770,False
2633,6040771,False
2634,6040772,False
2635,6040773,False
2636,6040774,False
2637,6040775,False
2638,6040776,False
2639,6040777,False
2640,6040778,False
2641,6040779,False
2642,6040788,False
2643,6040791,False
2644,6040805,False
2645,6040809,False
2646,6040822,False
2647,6040823,False
2648,6040825,False
2649,6040826,False
2650,6040848,False
2651,6040851,False
2652,6040852,False
2653,6040928,False
2654,6040935,False
2655,6040938,False
2656,6040939,False
2657,6040940,False
2658,6040941,False
2659,6040942,False
2660,6040943,False
2661,6040956,False
2662,6040957,False
2663,6040959,False
2664,6040962,False
2665,6040968,False
2666,6040983,False
2667,6040985,False
2668,6041003,False
2669,6041004,False
2670,6041005,False
2671,6041006,False
2672,6041007,False
2673,6041008,False
2674,6041009,False
2675,6041011,False
2676,6041014,False
2677,6041036,False
2678,6041037,False
2679,6041074,False
2680,6041075,False
2681,6041076,False
2682,6041077,False
2683,6041079,False
2684,6041081,False
2685,6041098,False
2686,6041099,False
2687,6041100,False
2688,6041102,False
2689,6041129,False
2690,6041131,False
2691,6041141,False
2692,6041161,False
2693,6041163,False
2694,6041195,False
2695,6041197,False
2696,6041198,False
2697,6041199,False
2698,6041227,False
2699,6041231,False
2700,6041232,False
2701,6041233,False
2702,6041237,False
2703,6041238,False
2704,6041239,False
2705,6041241,False
2706,6041249,False
2707,6041252,False
2708,6041253,False
2709,6041254,False
2710,6041256,False
2711,6041258,False
2712,6041261,False
2713,6041262,True
2714,6041263,False
2715,6041264,False
2716,6041265,False
2717,6041266,False
2718,6041278,False
2719,6041287,False
2720,6041288,False
2721,6041289,False
2722,6041295,False
2723,6041296,False
2724,6041297,False
2725,6041298,False
2726,6041299,False
2727,6041300,False
2728,6041327,False
2729,6041357,False
2730,6041359,False
2731,6041360,False
2732,6041361,False
2733,6041362,False
2734,6041363,False
2735,6041364,False
2736,6041365,False
2737,6041366,False
2738,6041367,False
2739,6041369,False
2740,6041370,False
2741,6041376,False
2742,6041378,False
2743,6041380,False
2744,6041382,False
2745,6041383,False
2746,6041388,False
2747,6041389,False
2748,6041390,False
2749,6041391,False
2750,6041394,False
2751,6041395,False
2752,6041396,False
2753,6041397,False
2754,6041398,False
2755,6041399,False
2756,6041401,False
2757,6041402,False
2758,6041403,False
2759,6041404,False
2760,6041405,False
2761,6041406,False
2762,6041408,False
2763,6041409,False
2764,6041410,False
2765,6041412,False
2766,6041413,False
2767,6041414,False
2768,6041415,False
2769,6041416,False
2770,6041417,False
2771,6041418,False
2772,6041419,False
2773,6041433,False
2774,6041434,False
2775,6041443,False
2776,6041444,False
2777,6041458,False
2778,6041467,False
2779,6041470,False
2780,6041488,False
2781,6041496,False
2782,6041497,False
2783,6041501,False
2784,6041504,False
2785,6041508,
2786,6041516,False
2787,6041517,False
2788,6041523,False
2789,6041524,False
2790,6041526,False
2791,6041535,False
2792,6041536,False
2793,6041543,False
2794,6041544,False
2795,6041547,False
2796,6041548,False
2797,6041552,False
2798,6041555,False
2799,6041562,False
2800,6041563,False
2801,6041566,False
2802,6041567,
2803,6041568,
2804,6041569,False
2805,6041572,False
2806,6041574,False
2807,6041575,False
2808,6041576,False
2809,6041583,False
2810,6041584,False
2811,6041585,False
2812,6041587,False
2813,6041588,False
2814,6041589,False
2815,6041640,False
2816,6041642,False
2817,6041650,False
2818,6041652,False
2819,6041653,False
2820,6041655,False
2821,6041657,False
2822,6041661,False
2823,6041663,False
2824,6041664,False
2825,6041669,False
2826,6041670,False
2827,6041671,False
2828,6041675,False
2829,6041676,False
2830,6041678,False
2831,6041679,False
2832,6041681,False
2833,6041682,False
2834,6041683,False
2835,6041688,False
2836,6041695,False
2837,6041696,False
2838,6041699,False
2839,6041704,False
2840,6041710,False
2841,6041711,False
2842,6041712,False
2843,6041724,False
2844,6041725,False
2845,6041729,False
2846,6041732,False
2847,6041742,False
2848,6041746,False
2849,6041747,False
2850,6041748,False
2851,6041751,False
2852,6041752,False
2853,6041753,False
2854,6041856,False
2855,6041857,False
2856,6041862,False
2857,6041863,False
2858,6041864,False
2859,6041865,False
2860,6041866,False
2861,6041871,False
2862,6041890,False
2863,6041901,
2864,6041902,False
2865,6041916,False
2866,6041926,
2867,6041935,False
2868,6041946,False
2869,6041947,False
2870,6041948,False
2871,6041949,False
2872,6041954,False
2873,6041960,False
2874,6041963,False
2875,6041985,False
2876,6041988,False
2877,6041994,False
2878,6041995,False
2879,6042005,False
2880,6042014,False
2881,6042018,False
2882,6042044,False
2883,6042045,False
2884,6042046,False
2885,6042047,False
2886,6042051,False
2887,6042053,False
2888,6042063,False
2889,6042090,False
2890,6042092,False
2891,6042097,False
2892,6042098,False
2893,6042099,False
2894,6042113,
2895,6042114,False
2896,6042116,False
2897,6042118,False
2898,6042122,False
2899,6042128,False
2900,6042134,
2901,6042137,False
2902,6042139,False
2903,6042144,False
2904,6042145,False
2905,6042146,False
2906,6042147,False
2907,6042149,False
2908,6042150,False
2909,6042152,False
2910,6042155,False
2911,6042156,False
2912,6042157,False
2913,6042160,False
2914,6042161,False
2915,6042163,False
2916,6042223,False
2917,6042270,False
2918,6042271,False
2919,6042272,False
2920,6042276,False
2921,6042277,False
2922,6042279,False
2923,6042280,False
2924,6042281,False
2925,6042282,False
2926,6042285,False
2927,6042293,True
2928,6042296,False
2929,6042297,False
2930,6042298,False
2931,6042299,False
2932,6042300,False
2933,6042301,False
2934,6042302,False
2935,6042303,False
2936,6042304,False
2937,6042307,False
2938,6042308,False
2939,6042309,False
2940,6042310,False
2941,6042312,False
2942,6042313,False
2943,6042314,True
2944,6042315,True
2945,6042317,True
2946,6042319,True
2947,6042323,True
2948,6042330,True
2949,6042331,True
2950,6042332,True
2951,6042333,True
2952,6042337,False
2953,6042338,False
2954,6042341,False
2955,6042342,False
2956,6042346,False
2957,6042347,False
2958,6042353,False
2959,6042355,False
2960,6042356,False
2961,6042357,False
2962,6042363,False
2963,6042375,False
2964,6042376,False
2965,6042377,False
2966,6042378,False
2967,6042379,False
2968,6042381,False
2969,6042382,False
2970,6042383,False
2971,6042384,False
2972,6042386,False
2973,6042387,False
2974,6042388,False
2975,6042390,False
2976,6042391,False
2977,6042394,False
2978,6042396,False
2979,6042397,False
2980,6042398,False
2981,6042413,False
2982,6042443,False
2983,6042468,False
2984,6042470,False
2985,6042496,False
2986,6042501,False
2987,6042506,False
2988,6042507,False
2989,6042539,False
2990,6042540,False
2991,6042541,False
2992,6042542,False
2993,6042543,False
2994,6042653,False
2995,6042660,False
2996,6042661,False
2997,6042662,False
2998,6042664,False
2999,6042673,False
3000,6042674,False
3001,6042676,False
3002,6042685,False
3003,6042686,False
3004,6042687,False
3005,6042688,False
3006,6042690,False
3007,6042691,False
3008,6042693,False
3009,6042695,False
3010,6042697,True
3011,6042699,False
3012,6042700,False
3013,6042701,False
3014,6042702,False
3015,6042703,False
3016,6042705,False
3017,6042706,False
3018,6042708,False
3019,6042709,False
3020,6042710,False
3021,6042737,False
3022,6042738,False
3023,6042739,False
3024,6042742,False
3025,6042743,False
3026,6042744,False
3027,6042746,False
3028,6042747,False
3029,6042748,False
3030,6042749,False
3031,6042750,False
3032,6042756,False
3033,6042758,False
3034,6042759,False
3035,6042761,False
3036,6042763,False
3037,6042765,False
3038,6042766,False
3039,6042767,False
3040,6042768,False
3041,6042775,True
3042,6042803,False
3043,6042805,False
3044,6042825,False
3045,6042826,
3046,6042831,False
3047,6042832,False
3048,6042833,False
3049,6042837,False
3050,6042839,
3051,6042841,False
3052,6042844,False
3053,6042848,True
3054,6042850,False
3055,6042851,False
3056,6042857,False
3057,6042861,False
3058,6042870,False
3059,6042892,False
3060,6042893,False
3061,6042905,False
3062,6042911,False
3063,6042927,False
3064,6042928,
3065,6042930,True
3066,6042931,False
3067,6042934,False
3068,6042937,False
3069,6042943,False
3070,6042944,False
3071,6042946,False
3072,6042947,False
3073,6042949,False
3074,6042950,False
3075,6042951,False
3076,6042954,False
3077,6042955,True
3078,6042958,False
3079,6042961,False
3080,6042965,False
3081,6042968,False
3082,6042970,False
3083,6042973,False
3084,6042974,False
3085,6042975,False
3086,6042976,False
3087,6042977,False
3088,6042978,False
3089,6042979,False
3090,6042980,False
3091,6042981,False
3092,6042982,False
3093,6042983,False
3094,6042984,True
3095,6042985,True
3096,6042988,False
3097,6042990,False
3098,6043002,True
3099,6043003,True
3100,6043010,False
3101,6043011,False
3102,6043012,False
3103,6043013,False
3104,6043014,False
3105,6043015,False
3106,6043017,False
3107,6043025,False
3108,6043026,False
3109,6043027,False
3110,6043028,False
3111,6043031,True
3112,6043035,False
3113,6043036,False
3114,6043037,False
3115,6043038,False
3116,6043039,False
3117,6043041,False
3118,6043042,False
3119,6043043,False
3120,6043044,False
3121,6043046,False
3122,6043047,False
3123,6043048,False
3124,6043049,False
3125,6043050,False
3126,6043051,False
3127,6043052,False
3128,6043054,True
3129,6043055,True
3130,6043058,True
3131,6043059,True
3132,6043063,False
3133,6043064,False
3134,6043065,False
3135,6043069,True
3136,6043070,True
3137,6043079,False
3138,6043080,False
3139,6043082,False
3140,6043083,False
3141,6043084,False
3142,6043085,False
3143,6043086,False
3144,6043087,False
3145,6043093,False
3146,6043187,False
3147,6043200,False
3148,6043201,False
3149,6043202,False
3150,6043203,False
3151,6043204,False
3152,6043205,False
3153,6043206,False
3154,6043211,False
3155,6043215,False
3156,6043218,False
3157,6043219,False
3158,6043220,False
3159,6043223,False
3160,6043224,False
3161,6043225,False
3162,6043226,False
3163,6043227,False
3164,6043228,False
3165,6043229,False
3166,6043230,False
3167,6043231,False
3168,6043232,False
3169,6043233,False
3170,6043234,False
3171,6043235,False
3172,6043236,False
3173,6043237,False
3174,6043238,False
3175,6043239,False
3176,6043240,False
3177,6043241,False
3178,6043242,False
3179,6043245,False
3180,6043252,False
3181,6043264,False
3182,6043270,False
3183,6043271,False
3184,6043279,False
3185,6043280,False
3186,6043282,True
3187,6043285,False
3188,6043286,False
3189,6043288,False
3190,6043289,False
3191,6043290,False
3192,6043291,False
3193,6043293,False
3194,6043294,False
3195,6043295,False
3196,6043298,False
3197,6043299,False
3198,6043303,False
3199,6043313,False
3200,6043314,False
3201,6043319,False
3202,6043324,False
3203,6043325,False
3204,6043326,False
3205,6043337,
3206,6043341,False
3207,6043344,False
3208,6043346,False
3209,6043362,False
3210,6043363,False
3211,6043364,False
3212,6043370,False
3213,6043373,False
3214,6043374,False
3215,6043377,True
3216,6043379,
3217,6043383,False
3218,6043388,False
3219,6043389,False
3220,6043395,False
3221,6043396,False
3222,6043398,False
3223,6043399,
3224,6043405,False
3225,6043406,False
3226,6043425,False
3227,6043434,False
3228,6043435,False
3229,6043436,False
